location,date,value
40,2021-08-07,22
40,2021-08-14,8
40,2021-08-21,4
40,2021-08-28,10
40,2021-09-04,10
40,2021-09-11,13
40,2021-09-18,8
40,2021-09-25,9
40,2021-10-02,4
40,2021-10-09,20
40,2021-10-16,16
40,2021-10-23,12
40,2021-10-30,6
40,2021-11-06,7
40,2021-11-13,15
40,2021-11-20,14
40,2021-11-27,14
40,2021-12-04,21
40,2021-12-11,36
40,2021-12-18,38
40,2021-12-25,85
40,2022-01-01,151
40,2022-01-08,122
40,2022-01-15,94
40,2022-01-22,33
40,2022-01-29,38
40,2022-02-05,59
40,2022-02-12,70
40,2022-02-19,78
40,2022-02-26,81
40,2022-03-05,95
40,2022-03-12,129
40,2022-03-19,167
40,2022-03-26,163
40,2022-04-02,164
40,2022-04-09,117
40,2022-04-16,107
40,2022-04-23,76
40,2022-04-30,43
40,2022-05-07,35
40,2022-05-14,51
40,2022-05-21,36
40,2022-05-28,35
40,2022-06-04,37
40,2022-06-11,26
40,2022-06-18,28
40,2022-06-25,30
40,2022-07-02,25
40,2022-07-09,26
40,2022-07-16,22
40,2022-07-23,6
40,2022-07-30,6
40,2022-08-06,24
40,2022-08-13,9
40,2022-08-20,7
40,2022-08-27,10
40,2022-09-03,9
40,2022-09-10,10
40,2022-09-17,9
40,2022-09-24,8
40,2022-10-01,6
40,2022-10-08,7
40,2022-10-15,17
40,2022-10-22,36
40,2022-10-29,59
40,2022-11-05,46
40,2022-11-12,85
40,2022-11-19,177
40,2022-11-26,426
40,2022-12-03,829
40,2022-12-10,871
40,2022-12-17,763
40,2022-12-24,679
40,2022-12-31,701
41,2021-01-02,0
41,2021-01-09,0
41,2021-01-16,0
41,2021-01-23,0
41,2021-01-30,0
41,2021-02-06,0
41,2021-02-13,1
41,2021-02-20,0
41,2021-02-27,1
41,2021-03-06,0
41,2021-03-13,0
41,2021-03-20,0
41,2021-03-27,0
41,2021-04-03,0
41,2021-04-10,0
41,2021-04-17,0
41,2021-04-24,0
41,2021-05-01,1
41,2021-05-08,0
41,2021-05-15,0
41,2021-05-22,0
41,2021-05-29,1
41,2021-06-05,0
41,2021-06-12,0
41,2021-06-19,1
41,2021-06-26,0
41,2021-07-03,1
41,2021-07-10,1
41,2021-07-17,0
41,2021-07-24,0
41,2021-07-31,0
41,2021-08-07,0
41,2021-08-14,0
41,2021-08-21,7
41,2021-08-28,0
41,2021-09-04,0
41,2021-09-11,2
41,2021-09-18,2
41,2021-09-25,0
41,2021-10-02,2
41,2021-10-09,4
41,2021-10-16,1
41,2021-10-23,1
41,2021-10-30,0
41,2021-11-06,0
41,2021-11-13,0
41,2021-11-20,1
41,2021-11-27,7
41,2021-12-04,3
41,2021-12-11,6
41,2021-12-18,7
41,2021-12-25,3
41,2022-01-01,8
41,2022-01-08,3
41,2022-01-15,5
41,2022-01-22,4
41,2022-01-29,4
41,2022-02-05,1
41,2022-02-12,2
41,2022-02-19,6
41,2022-02-26,3
41,2022-03-05,2
41,2022-03-12,9
41,2022-03-19,19
41,2022-03-26,23
41,2022-04-02,10
41,2022-04-09,15
41,2022-04-16,15
41,2022-04-23,29
41,2022-04-30,20
41,2022-05-07,30
41,2022-05-14,30
41,2022-05-21,38
41,2022-05-28,29
41,2022-06-04,29
41,2022-06-11,16
41,2022-06-18,12
41,2022-06-25,7
41,2022-07-02,2
41,2022-07-09,0
41,2022-07-16,7
41,2022-07-23,1
41,2022-07-30,2
41,2022-08-06,0
41,2022-08-13,2
41,2022-08-20,0
41,2022-08-27,0
41,2022-09-03,0
41,2022-09-10,1
41,2022-09-17,1
41,2022-09-24,1
41,2022-10-01,1
41,2022-10-08,1
41,2022-10-15,2
41,2022-10-22,6
41,2022-10-29,5
41,2022-11-05,46
41,2022-11-12,45
41,2022-11-19,129
41,2022-11-26,406
41,2022-12-03,546
41,2022-12-10,698
41,2022-12-17,649
41,2022-12-24,442
41,2022-12-31,342
42,2021-01-02,20
42,2021-01-09,26
42,2021-01-16,23
42,2021-01-23,19
42,2021-01-30,16
42,2021-02-06,21
42,2021-02-13,23
42,2021-02-20,9
42,2021-02-27,12
42,2021-03-06,6
42,2021-03-13,11
42,2021-03-20,17
42,2021-03-27,9
42,2021-04-03,11
42,2021-04-10,17
42,2021-04-17,13
42,2021-04-24,10
42,2021-05-01,9
42,2021-05-08,18
42,2021-05-15,9
42,2021-05-22,14
42,2021-05-29,26
42,2021-06-05,11
42,2021-06-12,22
42,2021-06-19,9
42,2021-06-26,13
42,2021-07-03,11
42,2021-07-10,10
42,2021-07-17,8
42,2021-07-24,15
42,2021-07-31,15
42,2021-08-07,17
42,2021-08-14,10
42,2021-08-21,12
42,2021-08-28,12
42,2021-09-04,23
42,2021-09-11,12
42,2021-09-18,20
42,2021-09-25,10
42,2021-10-02,24
42,2021-10-09,24
42,2021-10-16,29
42,2021-10-23,29
42,2021-10-30,26
42,2021-11-06,17
42,2021-11-13,22
42,2021-11-20,30
42,2021-11-27,31
42,2021-12-04,68
42,2021-12-11,87
42,2021-12-18,80
42,2021-12-25,97
42,2022-01-01,119
42,2022-01-08,93
42,2022-01-15,67
42,2022-01-22,42
42,2022-01-29,33
42,2022-02-05,47
42,2022-02-12,60
42,2022-02-19,96
42,2022-02-26,82
42,2022-03-05,77
42,2022-03-12,82
42,2022-03-19,120
42,2022-03-26,113
42,2022-04-02,153
42,2022-04-09,207
42,2022-04-16,207
42,2022-04-23,213
42,2022-04-30,169
42,2022-05-07,156
42,2022-05-14,186
42,2022-05-21,151
42,2022-05-28,85
42,2022-06-04,63
42,2022-06-11,55
42,2022-06-18,43
42,2022-06-25,38
42,2022-07-02,44
42,2022-07-09,40
42,2022-07-16,25
42,2022-07-23,37
42,2022-07-30,28
42,2022-08-06,28
42,2022-08-13,30
42,2022-08-20,44
42,2022-08-27,29
42,2022-09-03,40
42,2022-09-10,35
42,2022-09-17,29
42,2022-09-24,35
42,2022-10-01,53
42,2022-10-08,59
42,2022-10-15,76
42,2022-10-22,97
42,2022-10-29,179
42,2022-11-05,238
42,2022-11-12,366
42,2022-11-19,438
42,2022-11-26,825
42,2022-12-03,1330
42,2022-12-10,1180
42,2022-12-17,1037
42,2022-12-24,1024
42,2022-12-31,1049
44,2021-01-02,0
44,2021-01-09,0
44,2021-01-16,0
44,2021-01-23,0
44,2021-01-30,0
44,2021-02-06,0
44,2021-02-13,0
44,2021-02-20,0
44,2021-02-27,0
44,2021-03-06,0
44,2021-03-13,0
44,2021-03-20,0
44,2021-03-27,0
44,2021-04-03,0
44,2021-04-10,0
44,2021-04-17,0
44,2021-04-24,0
44,2021-05-01,0
44,2021-05-08,0
44,2021-05-15,0
44,2021-05-22,0
44,2021-05-29,0
44,2021-06-05,0
44,2021-06-12,0
44,2021-06-19,0
44,2021-06-26,0
44,2021-07-03,0
44,2021-07-10,0
44,2021-07-17,0
44,2021-07-24,0
44,2021-07-31,0
44,2021-08-07,0
44,2021-08-14,0
44,2021-08-21,0
44,2021-08-28,0
44,2021-09-04,0
44,2021-09-11,0
44,2021-09-18,0
44,2021-09-25,0
44,2021-10-02,0
44,2021-10-09,0
44,2021-10-16,1
44,2021-10-23,0
44,2021-10-30,1
44,2021-11-06,1
44,2021-11-13,0
44,2021-11-20,0
44,2021-11-27,0
44,2021-12-04,3
44,2021-12-11,3
44,2021-12-18,1
44,2021-12-25,4
44,2022-01-01,3
44,2022-01-08,2
44,2022-01-15,1
44,2022-01-22,1
44,2022-01-29,2
44,2022-02-05,0
44,2022-02-12,0
44,2022-02-19,1
44,2022-02-26,0
44,2022-03-05,2
44,2022-03-12,0
44,2022-03-19,1
44,2022-03-26,1
44,2022-04-02,3
44,2022-04-09,6
44,2022-04-16,10
44,2022-04-23,8
44,2022-04-30,5
44,2022-05-07,6
44,2022-05-14,10
44,2022-05-21,5
44,2022-05-28,6
44,2022-06-04,6
44,2022-06-11,2
44,2022-06-18,1
44,2022-06-25,1
44,2022-07-02,0
44,2022-07-09,0
44,2022-07-16,1
44,2022-07-23,0
44,2022-07-30,0
44,2022-08-06,0
44,2022-08-13,0
44,2022-08-20,0
44,2022-08-27,0
44,2022-09-03,0
44,2022-09-10,0
44,2022-09-17,0
44,2022-09-24,0
44,2022-10-01,1
44,2022-10-08,1
44,2022-10-15,0
44,2022-10-22,2
44,2022-10-29,0
44,2022-11-05,3
44,2022-11-12,6
44,2022-11-19,3
44,2022-11-26,16
44,2022-12-03,26
44,2022-12-10,50
44,2022-12-17,47
44,2022-12-24,62
44,2022-12-31,51
45,2021-01-02,39
45,2021-01-09,19
45,2021-01-16,7
45,2021-01-23,5
45,2021-01-30,14
45,2021-02-06,6
45,2021-02-13,8
45,2021-02-20,17
45,2021-02-27,14
45,2021-03-06,16
45,2021-03-13,6
45,2021-03-20,9
45,2021-03-27,21
45,2021-04-03,6
45,2021-04-10,3
45,2021-04-17,20
45,2021-04-24,7
45,2021-05-01,3
45,2021-05-08,7
45,2021-05-15,4
45,2021-05-22,7
45,2021-05-29,10
45,2021-06-05,17
45,2021-06-12,5
45,2021-06-19,0
45,2021-06-26,0
45,2021-07-03,0
45,2021-07-10,5
45,2021-07-17,0
45,2021-07-24,7
45,2021-07-31,8
45,2021-08-07,3
45,2021-08-14,7
45,2021-08-21,9
45,2021-08-28,5
45,2021-09-04,1
45,2021-09-11,4
45,2021-09-18,3
45,2021-09-25,2
45,2021-10-02,5
45,2021-10-09,6
45,2021-10-16,7
45,2021-10-23,6
45,2021-10-30,12
45,2021-11-06,11
45,2021-11-13,16
45,2021-11-20,14
45,2021-11-27,10
45,2021-12-04,16
45,2021-12-11,21
45,2021-12-18,21
45,2021-12-25,36
45,2022-01-01,50
45,2022-01-08,20
45,2022-01-15,17
45,2022-01-22,10
45,2022-01-29,10
45,2022-02-05,23
45,2022-02-12,20
45,2022-02-19,21
45,2022-02-26,27
45,2022-03-05,23
45,2022-03-12,21
45,2022-03-19,23
45,2022-03-26,15
45,2022-04-02,23
45,2022-04-09,32
45,2022-04-16,31
45,2022-04-23,36
45,2022-04-30,40
45,2022-05-07,23
45,2022-05-14,36
45,2022-05-21,44
45,2022-05-28,35
45,2022-06-04,32
45,2022-06-11,32
45,2022-06-18,29
45,2022-06-25,29
45,2022-07-02,15
45,2022-07-09,15
45,2022-07-16,9
45,2022-07-23,17
45,2022-07-30,20
45,2022-08-06,11
45,2022-08-13,13
45,2022-08-20,6
45,2022-08-27,10
45,2022-09-03,14
45,2022-09-10,8
45,2022-09-17,8
45,2022-09-24,18
45,2022-10-01,18
45,2022-10-08,38
45,2022-10-15,37
45,2022-10-22,88
45,2022-10-29,163
45,2022-11-05,258
45,2022-11-12,254
45,2022-11-19,215
45,2022-11-26,233
45,2022-12-03,223
45,2022-12-10,163
45,2022-12-17,137
45,2022-12-24,128
45,2022-12-31,164
46,2021-01-02,0
46,2021-01-09,1
46,2021-01-16,0
46,2021-01-23,5
46,2021-01-30,0
46,2021-02-06,0
46,2021-02-13,2
46,2021-02-20,2
46,2021-02-27,0
46,2021-03-06,0
46,2021-03-13,0
46,2021-03-20,0
46,2021-03-27,5
46,2021-04-03,0
46,2021-04-10,0
46,2021-04-17,1
46,2021-04-24,6
46,2021-05-01,3
46,2021-05-08,3
46,2021-05-15,1
46,2021-05-22,0
46,2021-05-29,2
46,2021-06-05,0
46,2021-06-12,9
46,2021-06-19,4
46,2021-06-26,2
46,2021-07-03,2
46,2021-07-10,4
46,2021-07-17,2
46,2021-07-24,1
46,2021-07-31,1
46,2021-08-07,0
46,2021-08-14,2
46,2021-08-21,5
46,2021-08-28,1
46,2021-09-04,1
46,2021-09-11,1
46,2021-09-18,0
46,2021-09-25,0
46,2021-10-02,2
46,2021-10-09,2
46,2021-10-16,0
46,2021-10-23,2
46,2021-10-30,0
46,2021-11-06,0
46,2021-11-13,0
46,2021-11-20,3
46,2021-11-27,2
46,2021-12-04,6
46,2021-12-11,9
46,2021-12-18,2
46,2021-12-25,27
46,2022-01-01,30
46,2022-01-08,22
46,2022-01-15,26
46,2022-01-22,18
46,2022-01-29,11
46,2022-02-05,10
46,2022-02-12,19
46,2022-02-19,14
46,2022-02-26,15
46,2022-03-05,34
46,2022-03-12,15
46,2022-03-19,10
46,2022-03-26,5
46,2022-04-02,9
46,2022-04-09,10
46,2022-04-16,4
46,2022-04-23,7
46,2022-04-30,8
46,2022-05-07,4
46,2022-05-14,10
46,2022-05-21,6
46,2022-05-28,3
46,2022-06-04,1
46,2022-06-11,1
46,2022-06-18,2
46,2022-06-25,3
46,2022-07-02,1
46,2022-07-09,0
46,2022-07-16,0
46,2022-07-23,8
46,2022-07-30,9
46,2022-08-06,5
46,2022-08-13,7
46,2022-08-20,8
46,2022-08-27,6
46,2022-09-03,7
46,2022-09-10,7
46,2022-09-17,7
46,2022-09-24,7
46,2022-10-01,10
46,2022-10-08,10
46,2022-10-15,13
46,2022-10-22,12
46,2022-10-29,9
46,2022-11-05,9
46,2022-11-12,13
46,2022-11-19,28
46,2022-11-26,63
46,2022-12-03,70
46,2022-12-10,85
46,2022-12-17,105
46,2022-12-24,71
46,2022-12-31,57
47,2021-01-02,30
47,2021-01-09,22
47,2021-01-16,27
47,2021-01-23,25
47,2021-01-30,32
47,2021-02-06,43
47,2021-02-13,32
47,2021-02-20,15
47,2021-02-27,12
47,2021-03-06,23
47,2021-03-13,24
47,2021-03-20,23
47,2021-03-27,23
47,2021-04-03,23
47,2021-04-10,19
47,2021-04-17,25
47,2021-04-24,17
47,2021-05-01,13
47,2021-05-08,13
47,2021-05-15,25
47,2021-05-22,7
47,2021-05-29,6
47,2021-06-05,25
47,2021-06-12,6
47,2021-06-19,6
47,2021-06-26,5
47,2021-07-03,1
47,2021-07-10,3
47,2021-07-17,7
47,2021-07-24,1
47,2021-07-31,5
47,2021-08-07,4
47,2021-08-14,9
47,2021-08-21,3
47,2021-08-28,6
47,2021-09-04,8
47,2021-09-11,2
47,2021-09-18,6
47,2021-09-25,3
47,2021-10-02,4
47,2021-10-09,11
47,2021-10-16,7
47,2021-10-23,11
47,2021-10-30,9
47,2021-11-06,14
47,2021-11-13,16
47,2021-11-20,13
47,2021-11-27,20
47,2021-12-04,25
47,2021-12-11,38
47,2021-12-18,49
47,2021-12-25,58
47,2022-01-01,84
47,2022-01-08,67
47,2022-01-15,41
47,2022-01-22,27
47,2022-01-29,28
47,2022-02-05,38
47,2022-02-12,24
47,2022-02-19,29
47,2022-02-26,47
47,2022-03-05,33
47,2022-03-12,32
47,2022-03-19,40
47,2022-03-26,45
47,2022-04-02,48
47,2022-04-09,36
47,2022-04-16,45
47,2022-04-23,39
47,2022-04-30,46
47,2022-05-07,23
47,2022-05-14,33
47,2022-05-21,24
47,2022-05-28,22
47,2022-06-04,22
47,2022-06-11,22
47,2022-06-18,27
47,2022-06-25,22
47,2022-07-02,27
47,2022-07-09,12
47,2022-07-16,11
47,2022-07-23,15
47,2022-07-30,20
47,2022-08-06,47
47,2022-08-13,16
47,2022-08-20,15
47,2022-08-27,16
47,2022-09-03,17
47,2022-09-10,24
47,2022-09-17,20
47,2022-09-24,35
47,2022-10-01,41
47,2022-10-08,41
47,2022-10-15,65
47,2022-10-22,94
47,2022-10-29,130
47,2022-11-05,261
47,2022-11-12,317
47,2022-11-19,300
47,2022-11-26,534
47,2022-12-03,660
47,2022-12-10,462
47,2022-12-17,257
47,2022-12-24,234
47,2022-12-31,266
48,2021-01-02,180
48,2021-01-09,80
48,2021-01-16,102
48,2021-01-23,99
48,2021-01-30,109
48,2021-02-06,77
48,2021-02-13,76
48,2021-02-20,62
48,2021-02-27,80
48,2021-03-06,36
48,2021-03-13,79
48,2021-03-20,34
48,2021-03-27,33
48,2021-04-03,34
48,2021-04-10,32
48,2021-04-17,25
48,2021-04-24,34
48,2021-05-01,30
48,2021-05-08,26
48,2021-05-15,29
48,2021-05-22,29
48,2021-05-29,26
48,2021-06-05,32
48,2021-06-12,28
48,2021-06-19,30
48,2021-06-26,43
48,2021-07-03,58
48,2021-07-10,85
48,2021-07-17,97
48,2021-07-24,96
48,2021-07-31,54
48,2021-08-07,41
48,2021-08-14,29
48,2021-08-21,34
48,2021-08-28,27
48,2021-09-04,35
48,2021-09-11,33
48,2021-09-18,33
48,2021-09-25,35
48,2021-10-02,42
48,2021-10-09,44
48,2021-10-16,38
48,2021-10-23,34
48,2021-10-30,28
48,2021-11-06,45
48,2021-11-13,64
48,2021-11-20,50
48,2021-11-27,45
48,2021-12-04,55
48,2021-12-11,74
48,2021-12-18,90
48,2021-12-25,93
48,2022-01-01,107
48,2022-01-08,118
48,2022-01-15,83
48,2022-01-22,99
48,2022-01-29,92
48,2022-02-05,118
48,2022-02-12,173
48,2022-02-19,284
48,2022-02-26,347
48,2022-03-05,345
48,2022-03-12,453
48,2022-03-19,663
48,2022-03-26,630
48,2022-04-02,507
48,2022-04-09,357
48,2022-04-16,351
48,2022-04-23,337
48,2022-04-30,191
48,2022-05-07,165
48,2022-05-14,156
48,2022-05-21,149
48,2022-05-28,138
48,2022-06-04,125
48,2022-06-11,100
48,2022-06-18,140
48,2022-06-25,120
48,2022-07-02,94
48,2022-07-09,78
48,2022-07-16,114
48,2022-07-23,99
48,2022-07-30,87
48,2022-08-06,83
48,2022-08-13,92
48,2022-08-20,107
48,2022-08-27,111
48,2022-09-03,83
48,2022-09-10,121
48,2022-09-17,122
48,2022-09-24,128
48,2022-10-01,137
48,2022-10-08,239
48,2022-10-15,329
48,2022-10-22,509
48,2022-10-29,744
48,2022-11-05,984
48,2022-11-12,1129
48,2022-11-19,1230
48,2022-11-26,1929
48,2022-12-03,2139
48,2022-12-10,1781
48,2022-12-17,1462
48,2022-12-24,1215
48,2022-12-31,1446
49,2021-01-02,1
49,2021-01-09,0
49,2021-01-16,1
49,2021-01-23,0
49,2021-01-30,0
49,2021-02-06,0
49,2021-02-13,5
49,2021-02-20,5
49,2021-02-27,0
49,2021-03-06,0
49,2021-03-13,0
49,2021-03-20,0
49,2021-03-27,1
49,2021-04-03,0
49,2021-04-10,0
49,2021-04-17,0
49,2021-04-24,0
49,2021-05-01,1
49,2021-05-08,0
49,2021-05-15,6
49,2021-05-22,0
49,2021-05-29,0
49,2021-06-05,0
49,2021-06-12,0
49,2021-06-19,5
49,2021-06-26,0
49,2021-07-03,2
49,2021-07-10,0
49,2021-07-17,1
49,2021-07-24,1
49,2021-07-31,1
49,2021-08-07,2
49,2021-08-14,1
49,2021-08-21,0
49,2021-08-28,3
49,2021-09-04,2
49,2021-09-11,1
49,2021-09-18,1
49,2021-09-25,2
49,2021-10-02,2
49,2021-10-09,2
49,2021-10-16,2
49,2021-10-23,3
49,2021-10-30,0
49,2021-11-06,0
49,2021-11-13,2
49,2021-11-20,1
49,2021-11-27,0
49,2021-12-04,5
49,2021-12-11,2
49,2021-12-18,4
49,2021-12-25,7
49,2022-01-01,6
49,2022-01-08,2
49,2022-01-15,2
49,2022-01-22,5
49,2022-01-29,6
49,2022-02-05,6
49,2022-02-12,4
49,2022-02-19,6
49,2022-02-26,6
49,2022-03-05,12
49,2022-03-12,14
49,2022-03-19,18
49,2022-03-26,8
49,2022-04-02,18
49,2022-04-09,13
49,2022-04-16,17
49,2022-04-23,8
49,2022-04-30,3
49,2022-05-07,17
49,2022-05-14,11
49,2022-05-21,7
49,2022-05-28,1
49,2022-06-04,5
49,2022-06-11,3
49,2022-06-18,2
49,2022-06-25,6
49,2022-07-02,5
49,2022-07-09,0
49,2022-07-16,0
49,2022-07-23,0
49,2022-07-30,1
49,2022-08-06,1
49,2022-08-13,2
49,2022-08-20,1
49,2022-08-27,0
49,2022-09-03,1
49,2022-09-10,1
49,2022-09-17,0
49,2022-09-24,1
49,2022-10-01,0
49,2022-10-08,2
49,2022-10-15,1
49,2022-10-22,8
49,2022-10-29,11
49,2022-11-05,5
49,2022-11-12,14
49,2022-11-19,8
49,2022-11-26,29
49,2022-12-03,36
49,2022-12-10,64
49,2022-12-17,41
49,2022-12-24,62
49,2022-12-31,90
50,2021-01-02,0
50,2021-01-09,0
50,2021-01-16,0
50,2021-01-23,0
50,2021-01-30,0
50,2021-02-06,1
50,2021-02-13,0
50,2021-02-20,0
50,2021-02-27,0
50,2021-03-06,0
50,2021-03-13,0
50,2021-03-20,0
50,2021-03-27,0
50,2021-04-03,1
50,2021-04-10,0
50,2021-04-17,0
50,2021-04-24,0
50,2021-05-01,0
50,2021-05-08,0
50,2021-05-15,0
50,2021-05-22,0
50,2021-05-29,0
50,2021-06-05,0
50,2021-06-12,0
50,2021-06-19,0
50,2021-06-26,0
50,2021-07-03,0
50,2021-07-10,0
50,2021-07-17,0
50,2021-07-24,0
50,2021-07-31,0
50,2021-08-07,0
50,2021-08-14,0
50,2021-08-21,0
50,2021-08-28,2
50,2021-09-04,0
50,2021-09-11,0
50,2021-09-18,0
50,2021-09-25,0
50,2021-10-02,0
50,2021-10-09,0
50,2021-10-16,0
50,2021-10-23,0
50,2021-10-30,0
50,2021-11-06,0
50,2021-11-13,0
50,2021-11-20,0
50,2021-11-27,0
50,2021-12-04,1
50,2021-12-11,0
50,2021-12-18,0
50,2021-12-25,1
50,2022-01-01,0
50,2022-01-08,0
50,2022-01-15,1
50,2022-01-22,0
50,2022-01-29,0
50,2022-02-05,0
50,2022-02-12,0
50,2022-02-19,0
50,2022-02-26,1
50,2022-03-05,0
50,2022-03-12,0
50,2022-03-19,0
50,2022-03-26,8
50,2022-04-02,6
50,2022-04-09,12
50,2022-04-16,8
50,2022-04-23,8
50,2022-04-30,6
50,2022-05-07,7
50,2022-05-14,3
50,2022-05-21,0
50,2022-05-28,2
50,2022-06-04,0
50,2022-06-11,3
50,2022-06-18,2
50,2022-06-25,0
50,2022-07-02,3
50,2022-07-09,1
50,2022-07-16,1
50,2022-07-23,0
50,2022-07-30,0
50,2022-08-06,0
50,2022-08-13,0
50,2022-08-20,0
50,2022-08-27,0
50,2022-09-03,1
50,2022-09-10,0
50,2022-09-17,0
50,2022-09-24,0
50,2022-10-01,0
50,2022-10-08,1
50,2022-10-15,1
50,2022-10-22,0
50,2022-10-29,1
50,2022-11-05,1
50,2022-11-12,0
50,2022-11-19,2
50,2022-11-26,15
50,2022-12-03,34
50,2022-12-10,45
50,2022-12-17,66
50,2022-12-24,66
50,2022-12-31,76
51,2021-01-02,36
51,2021-01-09,40
51,2021-01-16,59
51,2021-01-23,49
51,2021-01-30,28
51,2021-02-06,26
51,2021-02-13,34
51,2021-02-20,39
51,2021-02-27,28
51,2021-03-06,49
51,2021-03-13,9
51,2021-03-20,25
51,2021-03-27,29
51,2021-04-03,18
51,2021-04-10,40
51,2021-04-17,26
51,2021-04-24,57
51,2021-05-01,30
51,2021-05-08,25
51,2021-05-15,21
51,2021-05-22,11
51,2021-05-29,27
51,2021-06-05,17
51,2021-06-12,28
51,2021-06-19,20
51,2021-06-26,22
51,2021-07-03,14
51,2021-07-10,22
51,2021-07-17,20
51,2021-07-24,24
51,2021-07-31,22
51,2021-08-07,21
51,2021-08-14,27
51,2021-08-21,22
51,2021-08-28,8
51,2021-09-04,15
51,2021-09-11,17
51,2021-09-18,23
51,2021-09-25,14
51,2021-10-02,10
51,2021-10-09,12
51,2021-10-16,16
51,2021-10-23,23
51,2021-10-30,11
51,2021-11-06,17
51,2021-11-13,17
51,2021-11-20,23
51,2021-11-27,33
51,2021-12-04,39
51,2021-12-11,43
51,2021-12-18,49
51,2021-12-25,44
51,2022-01-01,56
51,2022-01-08,53
51,2022-01-15,50
51,2022-01-22,54
51,2022-01-29,50
51,2022-02-05,47
51,2022-02-12,39
51,2022-02-19,37
51,2022-02-26,41
51,2022-03-05,38
51,2022-03-12,33
51,2022-03-19,37
51,2022-03-26,44
51,2022-04-02,45
51,2022-04-09,46
51,2022-04-16,56
51,2022-04-23,51
51,2022-04-30,66
51,2022-05-07,47
51,2022-05-14,47
51,2022-05-21,42
51,2022-05-28,39
51,2022-06-04,48
51,2022-06-11,40
51,2022-06-18,42
51,2022-06-25,37
51,2022-07-02,47
51,2022-07-09,25
51,2022-07-16,28
51,2022-07-23,40
51,2022-07-30,29
51,2022-08-06,25
51,2022-08-13,33
51,2022-08-20,21
51,2022-08-27,24
51,2022-09-03,29
51,2022-09-10,20
51,2022-09-17,27
51,2022-09-24,18
51,2022-10-01,30
51,2022-10-08,50
51,2022-10-15,52
51,2022-10-22,89
51,2022-10-29,186
51,2022-11-05,315
51,2022-11-12,339
51,2022-11-19,273
51,2022-11-26,440
51,2022-12-03,469
51,2022-12-10,338
51,2022-12-17,282
51,2022-12-24,264
51,2022-12-31,255
53,2021-01-02,0
53,2021-01-09,2
53,2021-01-16,0
53,2021-01-23,0
53,2021-01-30,0
53,2021-02-06,0
53,2021-02-13,1
53,2021-02-20,2
53,2021-02-27,3
53,2021-03-06,5
53,2021-03-13,1
53,2021-03-20,3
53,2021-03-27,1
53,2021-04-03,1
53,2021-04-10,1
53,2021-04-17,0
53,2021-04-24,2
53,2021-05-01,1
53,2021-05-08,1
53,2021-05-15,7
53,2021-05-22,1
53,2021-05-29,0
53,2021-06-05,0
53,2021-06-12,0
53,2021-06-19,0
53,2021-06-26,0
53,2021-07-03,0
53,2021-07-10,0
53,2021-07-17,0
53,2021-07-24,1
53,2021-07-31,0
53,2021-08-07,1
53,2021-08-14,0
53,2021-08-21,1
53,2021-08-28,0
53,2021-09-04,0
53,2021-09-11,0
53,2021-09-18,1
53,2021-09-25,0
53,2021-10-02,3
53,2021-10-09,0
53,2021-10-16,0
53,2021-10-23,0
53,2021-10-30,3
53,2021-11-06,0
53,2021-11-13,0
53,2021-11-20,1
53,2021-11-27,0
53,2021-12-04,1
53,2021-12-11,1
53,2021-12-18,0
53,2021-12-25,5
53,2022-01-01,5
53,2022-01-08,0
53,2022-01-15,6
53,2022-01-22,4
53,2022-01-29,4
53,2022-02-05,6
53,2022-02-12,8
53,2022-02-19,5
53,2022-02-26,7
53,2022-03-05,12
53,2022-03-12,14
53,2022-03-19,19
53,2022-03-26,25
53,2022-04-02,19
53,2022-04-09,26
53,2022-04-16,37
53,2022-04-23,35
53,2022-04-30,41
53,2022-05-07,58
53,2022-05-14,54
53,2022-05-21,65
53,2022-05-28,57
53,2022-06-04,64
53,2022-06-11,59
53,2022-06-18,46
53,2022-06-25,67
53,2022-07-02,50
53,2022-07-09,27
53,2022-07-16,30
53,2022-07-23,23
53,2022-07-30,15
53,2022-08-06,17
53,2022-08-13,13
53,2022-08-20,12
53,2022-08-27,7
53,2022-09-03,8
53,2022-09-10,10
53,2022-09-17,15
53,2022-09-24,10
53,2022-10-01,8
53,2022-10-08,17
53,2022-10-15,17
53,2022-10-22,20
53,2022-10-29,35
53,2022-11-05,42
53,2022-11-12,105
53,2022-11-19,270
53,2022-11-26,605
53,2022-12-03,716
53,2022-12-10,707
53,2022-12-17,709
53,2022-12-24,387
53,2022-12-31,380
54,2021-01-02,7
54,2021-01-09,21
54,2021-01-16,0
54,2021-01-23,0
54,2021-01-30,5
54,2021-02-06,5
54,2021-02-13,5
54,2021-02-20,5
54,2021-02-27,5
54,2021-03-06,6
54,2021-03-13,0
54,2021-03-20,0
54,2021-03-27,0
54,2021-04-03,0
54,2021-04-10,15
54,2021-04-17,0
54,2021-04-24,1
54,2021-05-01,5
54,2021-05-08,1
54,2021-05-15,2
54,2021-05-22,6
54,2021-05-29,5
54,2021-06-05,0
54,2021-06-12,0
54,2021-06-19,5
54,2021-06-26,0
54,2021-07-03,0
54,2021-07-10,0
54,2021-07-17,6
54,2021-07-24,1
54,2021-07-31,1
54,2021-08-07,2
54,2021-08-14,4
54,2021-08-21,2
54,2021-08-28,2
54,2021-09-04,4
54,2021-09-11,3
54,2021-09-18,2
54,2021-09-25,4
54,2021-10-02,3
54,2021-10-09,10
54,2021-10-16,1
